title,url,summary,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,time_published
Rising Commercial Deliveries Aid Boeing  ( BA )  in Q4 Earnings?,https://www.zacks.com/stock/news/2041943/rising-commercial-deliveries-aid-boeing-ba-in-q4-earnings,Boeing's (BA) Q4 results for its commercial airplanes business are likely to reflect solid delivery trends amid costs related to its 777-9 program.,0.2047,Somewhat-Bullish,,0.231597,Somewhat-Bullish,20230120T142900
Netflix Beats As Earnings Season Gets Ready To Heat Up,https://www.forbes.com/sites/jjkinahan/2023/01/20/netflix-beats-as-earnings-season-gets-ready-to-heat-up/,"The drop in equity prices has sent the Dow into negative territory on the year, though the S&P 500 and Nasdaq remain in positive territory.",-0.156432,Somewhat-Bearish,,-0.102896,Neutral,20230120T140754
Stock Market Live: Tech Leads Gains On Google Job Cuts Boost As Stocks Maintain Focus on Fed,https://www.thestreet.com/markets/stock-market-live-tech-leads-stock-gains-on-google-job-cut-boost,Stocks look set to snap a three-day losing streak as tech gets another boost from Google job cuts and Treasury yields hold amid hawkish Fed comments.,0.166949,Somewhat-Bullish,,0.207461,Somewhat-Bullish,20230120T130700
'Overbought and overpriced.' Why this investor sees a bubble popping for this popular group of stocks,https://www.marketwatch.com/story/overbought-and-overpriced-why-this-investor-sees-a-bubble-popping-for-this-popular-group-of-stocks-11674217266,Our call of the day from TheoTrade's Professor Jeff Bierman warns that the next group of stocks to come under pressure will be consumer staples.,-0.043102,Neutral,,0.0,Neutral,20230120T122100
"Stocks Mixed, Netflix, Costco, Nordstrom, Eli Lilly In Focus - Five Things To Know",https://www.thestreet.com/markets/stocks-mixed-netflix-costco-nordstrom-eli-lilly-5-things-to-know,"Stock futures mixed with Fed talk, earnings in focus. Netflix surges as blowout subscriber gains offset earnings miss. Costco shares gain as bulk retail unveils $4 billion buyback plan. Nordstrom slumps after slashing profit forecast following weak holiday sales and Eli Lilly slides as FDA ...",0.20568,Somewhat-Bullish,,0.222574,Somewhat-Bullish,20230120T101100
Cramer Thinks Tech Sell-Off Obscuring Other Bull Market Areas,https://www.benzinga.com/analyst-ratings/analyst-color/23/01/30497151/cramer-says-tesla-amazon-beatdowns-obscuring-bull-market-in-other-places-tech-track,"Prominent market commentator Jim Cramer believes that a sell-off in tech stocks is over-shadowing a bull market in other names. ""We had a very traditional bull market based on the dollar and interest rates peaking, both of which tend to be terrific for stocks for a whole host of reasons,"" Cramer ...",0.149746,Neutral,,0.362885,Bullish,20230120T083814
"Air India's mega deal with Airbus, Boeing held up over engine cost",https://www.moneycontrol.com/news/business/air-indias-mega-deal-with-airbus-boeing-held-up-over-engine-cost-9898571.html,Air India has spent months negotiating an order of about 400 narrowbody and 100 widebody jets that would allow the country's flag carrier to upgrade service and reliability.,-0.072779,Neutral,,-0.080333,Neutral,20230120T011057
Jim Cramer says an 'obsession' with mega-cap tech names is overshadowing a bull market,https://www.cnbc.com/2023/01/19/jim-cramer-says-an-obsession-with-mega-cap-tech-names-is-overshadowing-a-bull-market.html,Wall Street's obsession with the mega-cap tech names has obscured a bull market in non-tech names.,-0.03199,Neutral,,-0.025463,Neutral,20230119T233943
US judge orders Boeing arraigned on MAX fraud charge,https://www.aljazeera.com/economy/2023/1/19/us-judge-orders-boeing-arraigned-on-max-fraud-charge,"Families of those killed in two crashes objected to a 2021 plea deal Boeing had cut, giving it immunity. A United States judge on Thursday ordered Boeing Co to appear in court on January 26 to be arraigned on a 2021 felony charge after families of those killed in two crashes objected to a 2021 ...",-0.20145,Somewhat-Bearish,,-0.236724,Somewhat-Bearish,20230119T225517
"Business Highlights: Debt limit measures, climate Twitter",https://apnews.com/article/business-highlights-7ba015a0b08b26f1944cd555872b2d73,"US Treasury buys time for Biden and GOP on debt limit deal WASHINGTON ( AP ) - The Treasury Department says it has started taking ""extraordinary measures"" as the government has run up against its legal borrowing capacity of $31.381 trillion.",-0.121561,Neutral,,-0.280961,Somewhat-Bearish,20230119T225434
Boeing ordered to be arraigned on charge in Max crashes,https://apnews.com/article/politics-fort-worth-business-crime-d7c301bf680cc7b47ad11a26755ff59b,"DALLAS ( AP ) - A federal judge has ordered Boeing Co. to be arraigned on a felony charge stemming from crashes of two 737 Max jets, a ruling that threatens to unravel an agreement Boeing negotiated to avoid prosecution.",-0.331624,Somewhat-Bearish,,-0.53492,Bearish,20230119T210134
"What's Going On At JFK? One Week, Two Near Plane Crashes: Here's What FAA Officials Told",https://www.benzinga.com/news/mid-cap/23/01/30489728/whats-going-on-at-jfk-one-week-two-near-plane-crashes-heres-what-faa-officials-told-benzinga,The Federal Aviation Administration ( FAA ) is investigating two incidents involving multiple airlines at New York's John F. Kennedy International Airport over the course of one week. What Happened: Officials are investigating a Jan. 13 incident between a Boeing 737 operated by Delta Air ...,-0.105719,Neutral,,0.0,Neutral,20230119T192235
WISeKey Joins Forces with The Hashgraph Association to Offer Trusted NFT Solutions via its WISe.ART Platform Built on Hedera,https://www.globenewswire.com/news-release/2023/01/19/2592088/0/en/WISeKey-Joins-Forces-with-The-Hashgraph-Association-to-Offer-Trusted-NFT-Solutions-via-its-WISe-ART-Platform-Built-on-Hedera.html,WISeKey Joins Forces with The Hashgraph Association to Offer Trusted NFT Solutions via its WISe.ART Platform Built on Hedera.,0.297894,Somewhat-Bullish,,0.093785,Neutral,20230119T190900
"First Officer On American JFK Runway Incursion Flight Had Added Task At Departure, Source Says",https://www.forbes.com/sites/tedreed/2023/01/19/first-officer-on-american-jfk-runway-incursion-flight-had-added-task-at-departure-source-says/,"The first officer on American Airlines Flight 106, which was involved in a runway incursion Friday night at JFK,, was flying her first flight with new cockpit procedures, a source said. The crew did not learn of the incursion until they arrived in London.",-0.054231,Neutral,,0.067513,Neutral,20230119T171528
"Climbing the Wall: As Wall Street Considers Fresh Worrisome Economic Data, Stocks Head Lower",https://www.benzinga.com/markets/23/01/30486260/climbing-the-wall-as-wall-street-considers-fresh-worrisome-economic-data-stocks-head-lower,"( Thursday Market Open ) Yesterday's steep sell-off looked like it might be a wake-up call as earnings season accelerated. This morning's trading picked up where Wednesday left off, with stock index futures losing more ground amid bubbling recession concerns.",-0.114995,Neutral,,0.0,Neutral,20230119T155723
OXY Stock At Lowest Implied Volatility In 2 Years: How To Cash In On That,https://www.investors.com/research/options/oxy-stock-at-lowest-implied-volatility-in-2-years-how-to-cash-in-on-that/,OXY Stock At Lowest Implied Volatility In 2 Years: How To Cash In ... Investor's Business Daily ...,-0.065886,Neutral,,0.253364,Somewhat-Bullish,20230119T150100
Here's Why You Should Hold on to Howmet  ( HWM )  Stock Now,https://www.zacks.com/stock/news/2041322/heres-why-you-should-hold-on-to-howmet-hwm-stock-now,Howmet (HWM) is poised for growth on the back of continued recovery in the commercial aerospace end market and strength in commercial transportation.,0.22425,Somewhat-Bullish,,0.026702,Neutral,20230119T144200
Will Robust Aftermarket Service Aid Boeing  ( BA )  in Q4 Earnings?,https://www.zacks.com/stock/news/2041177/will-robust-aftermarket-service-aid-boeing-ba-in-q4-earnings,"Boeing's (BA) Q4 results are likely to reflect solid delivery figures, both commercial and defense, along with robust aftermarket commercial jet services trend.",0.259852,Somewhat-Bullish,,0.477871,Bullish,20230119T131100
"Zacks Investment Ideas feature highlights: United Airlines, Delta Airlines, Southwest Airlines, JETS and Boeing",https://www.zacks.com/stock/news/2041147/zacks-investment-ideas-feature-highlights-united-airlines-delta-airlines-southwest-airlines-jets-and-boeing,"United Airlines, Delta Airlines, Southwest Airlines, JETS and Boeing are part of the Zacks Investment Ideas article.",0.060437,Neutral,,0.235946,Somewhat-Bullish,20230119T123600
"Qantas Airways sees second flight incident in 2 days, as Fiji-bound plane has 'potential mechanical issue'",https://www.foxbusiness.com/lifestyle/qantas-airways-sees-second-flight-incident-2-days-fiji-bound-plane-potential-mechanical-issue,"A Qantas flight from Sydney to Fiji was forced to turn around Thursday after pilots received notice of a ""potential mechanical issue,"" becoming the second incident to affect the Australian airline in two days.",-0.030583,Neutral,,-0.006547,Neutral,20230119T120638
Where Will Raytheon Technologies Be in 3 Years?,https://www.fool.com/investing/2023/01/19/where-will-raytheon-technologies-be-in-3-years/,"The aerospace and defense stock is on a good run, which could continue in 2023.",0.242493,Somewhat-Bullish,,0.171338,Somewhat-Bullish,20230119T100500
NASA teams with Boeing on development of more fuel-efficient aircraft,https://theweek.com/boeing/1020188/nasa-teams-with-boeing-on-development-of-more-fuel-efficient-aircraft,NASA announced Wednesday that it would be investing $425 million in aerospace manufacturer Boeing to help with an emissions-cutting project at the behest of the White House.,0.217263,Somewhat-Bullish,,0.212077,Somewhat-Bullish,20230118T234821
Boeing  ( BA )  Stock Moves -0.95%: What You Should Know,https://www.zacks.com/stock/news/2040983/boeing-ba-stock-moves--095-what-you-should-know,"Boeing (BA) closed the most recent trading day at $209.41, moving -0.95% from the previous trading session.",0.190103,Somewhat-Bullish,,0.278043,Somewhat-Bullish,20230118T224519
Boeing bets on experimental jetliner flight in 2028,https://www.foxbusiness.com/technology/boeing-bets-experimental-jetliner-flight-2028,"Boeing Co. won a NASA-backed contest to build a prototype of a new, fuel-efficient jetliner that officials said the company aims to fly for the first time in 2028.",0.097128,Neutral,,0.199829,Somewhat-Bullish,20230118T213839
Planes Collide Following Near Miss at Same Airport Earlier This Week,https://www.thestreet.com/travel/planes-collide-following-near-miss-at-jfk,Air travel has gotten off to a rocky start in 2023 and the issues have been industry-wide.,-0.136266,Neutral,,-0.168075,Somewhat-Bearish,20230118T202200
Boeing bets on experimental jetliner flight in 2028,https://www.marketwatch.com/story/boeing-bets-on-experimental-jetliner-flight-in-2028-11674069209,"Boeing Co. won a NASA-backed contest to build a prototype of a new, fuel-efficient jetliner that officials said the company aims to fly for the first time in 2028.",0.159958,Somewhat-Bullish,,0.242056,Somewhat-Bullish,20230118T191300
"Sharply Lower PPI, Retail Sales Data Further Signs of a Slowing Economy",https://www.benzinga.com/markets/23/01/30469653/sharply-lower-ppi-retail-sales-data-further-signs-of-a-slowing-economy,( Wednesday Market Open ) Just checking. Is bad economic news still good for the markets? Investors might be asking themselves that this morning as major stock indexes climbed just slightly in premarket trading despite a batch of inflation and retail sales data suggesting a slowing economy.,-0.014419,Neutral,,0.0,Neutral,20230118T185047
Who's to blame? Jet delivery delays spark penalties battle,https://www.foxbusiness.com/industrials/whos-blame-jet-delivery-delays-spark-penalties-battle,"A battle for compensation is brewing over delays in the delivery of commercial jets, with a Dublin aviation summit descending into a blame game over the worst industrial disruption in years.",-0.301905,Somewhat-Bearish,,-0.354973,Bearish,20230118T182711
"NASA Issues Award for Greener, More Fuel-Efficient Airliner of Future",https://www.benzinga.com/pressreleases/23/01/n30467318/nasa-issues-award-for-greener-more-fuel-efficient-airliner-of-future,"WASHINGTON, Jan. 18, 2023 /PRNewswire/ -- NASA announced Wednesday it has issued an award to The Boeing Company for the agency's Sustainable Flight Demonstrator project, which seeks to inform a potential new generation of green single-aisle airliners.",0.309736,Somewhat-Bullish,,0.439653,Bullish,20230118T171400
Boeing Awarded NASA Sustainable Flight Demonstrator Contract,https://www.benzinga.com/pressreleases/23/01/n30466644/boeing-awarded-nasa-sustainable-flight-demonstrator-contract,"ARLINGTON, Va., Jan. 18, 2023 /PRNewswire/ -- NASA has selected Boeing BA and its industry team to lead the development and flight testing of a full-scale Transonic Truss-Braced Wing ( TTBW ) demonstrator airplane.",0.253189,Somewhat-Bullish,,0.283845,Somewhat-Bullish,20230118T165000
NASA awards $425 million for Boeing fuel-efficient airliner research project,https://www.reuters.com/business/aerospace-defense/nasa-awards-425-million-boeing-fuel-efficient-airliner-research-project-2023-01-18/,NASA awards $425 million for Boeing fuel-efficient airliner research ... ...,0.283913,Somewhat-Bullish,,0.474599,Bullish,20230118T161800
JFK airport sees second dangerous incident in days as JetBlue flight 'bumps' another plane,https://www.foxbusiness.com/industrials/jfk-airport-sees-second-dangerous-incident-days-jetblue-flight-bumps-another-plane,"A JetBlue flight impacted another plane while taxiing on the tarmac at JFK airport on Wednesday, the second dangerous incident to occur at the airport in days. JetBlue flight 1603 ""came into light contact with a parked unoccupied aircraft"" on Wednesday morning, the airline announced.",0.016641,Neutral,,0.010186,Neutral,20230118T155435
Ryanair more confident about Boeing summer deliveries - CFO,https://www.reuters.com/business/aerospace-defense/ryanair-more-confident-about-boeing-summer-deliveries-cfo-2023-01-18/,Ryanair more confident about Boeing summer deliveries ...,0.270428,Somewhat-Bullish,,0.285719,Somewhat-Bullish,20230118T154000
How The Defense Industry Became A Defining Feature Of The U.S. Economy,https://www.forbes.com/sites/lorenthompson/2023/01/18/how-the-defense-industry-became-a-defining-feature-of-the-us-economy/,"The U.S. has a uniquely large and capable arms industry, which significantly impacts other facets of the economy.",0.016988,Neutral,,-0.043504,Neutral,20230118T151135
Boeing  ( BA )  Earnings Expected to Grow: Should You Buy?,https://www.zacks.com/stock/news/2040772/boeing-ba-earnings-expected-to-grow-should-you-buy,Boeing (BA) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,0.15488,Somewhat-Bullish,,0.011224,Neutral,20230118T150046
6 Reasons Airlines Can Take Flight in 2023,https://www.zacks.com/commentary/2040465/6-reasons-airlines-can-take-flight-in-2023,"Airlines are off to a hot start in 2023. In a constantly changing industry, signs are emerging that the worst may be over for the industry. In this article, Andrew Rocco explains why.",0.055663,Neutral,,0.293061,Somewhat-Bullish,20230118T143000
Mixed Economic Signals Continue,https://www.forbes.com/sites/jjkinahan/2023/01/18/mixed-economic-signals-continue/,"After a long holiday weekend, stocks were relatively unchanged on Tuesday as measured by the S&P 500, but the Dow took it on the chin, due to the weighting of that index.",0.131878,Neutral,,0.048822,Neutral,20230118T142703
"'Airbus, Boeing better buckle up': China's home-grown C919 could break duopoly",https://www.scmp.com/economy/china-economy/article/3207263/chinas-home-grown-c919-could-brave-step-foreign-markets-and-break-airbus-boeing-duopoly,"China's C919 home-grown narrow-body passenger jet was built to compete with Boeing's 737 and Airbus' A320, and a Mercator Institute for China Studies report suggests its impact could spread beyond its home market.",0.157383,Somewhat-Bullish,,0.009807,Neutral,20230118T140008
Jim Cramer Says This Stock Up 23% In A Month Is 'A Great Speculative Buy',https://www.benzinga.com/trading-ideas/long-ideas/23/01/30455566/jim-cramer-says-this-stock-up-23-in-a-month-is-a-great-speculative-buy,"On CNBC's ""Mad Money Lightning Round,"" Jim Cramer said Biohaven Ltd BHVN is a ""great speculative buy."" Analysts agree, Benzinga data shows a consensus Overweight rating on BHVN. When asked about Boston Properties Inc BXP, he said, ""They are disciplined, they've got a good yield.""",0.180138,Somewhat-Bullish,,0.0,Neutral,20230118T133257
"Qantas Airways Boeing plane issues mayday call after engine fails with a 'bang,' lands safely",https://www.foxbusiness.com/lifestyle/qantas-airways-boeing-plane-issues-mayday-call-engine-fails-bang-lands-safely,A Qantas Airways plane has managed to land safely in Australia on a single engine Wednesday after it issued a mayday call while flying over the Pacific Ocean.,0.059195,Neutral,,-0.019991,Neutral,20230118T131808
"Aviation Capital latest lessor to doubt Airbus, Boeing targets",https://www.reuters.com/business/aerospace-defense/aviation-capital-latest-lessor-doubt-airbus-boeing-targets-2023-01-18/,"DUBLIN, Jan 18 ( Reuters ) - Airbus ( AIR.PA ) and Boeing ( BA.N ) will find it challenging to meet intermediate delivery targets this year on their way to ramping up production sharply in the coming years, an executive at U.S. lessor Aviation Capital Group said on Wednesday.",0.058175,Neutral,,0.053885,Neutral,20230118T124500
AE Industrial Partners Names Senior Aviation Executive David L. Joyce as Chairman of AE Industrial Partners HorizonX,https://www.prnewswire.com/news-releases/ae-industrial-partners-names-senior-aviation-executive-david-l-joyce-as-chairman-of-ae-industrial-partners-horizonx-301724199.html,AE Industrial Partners Names Senior Aviation Executive David L ... PR ...,0.241725,Somewhat-Bullish,,-0.060884,Neutral,20230118T120000
Jet delivery delays spark penalties battle,https://www.reuters.com/business/aerospace-defense/whos-blame-jet-delivery-delays-spark-penalties-battle-2023-01-18/,"DUBLIN, Jan 18 ( Reuters ) - A battle for compensation is brewing over delays in the delivery of commercial jets, with a Dublin aviation summit descending into a blame game over the worst industrial disruption in years.",-0.307876,Somewhat-Bearish,,-0.35619,Bearish,20230118T112900
Should You Invest in the iShares U.S. Aerospace & Defense ETF  ( ITA ) ?,https://www.zacks.com/stock/news/2040510/should-you-invest-in-the-ishares-us-aerospace-defense-etf-ita,Sector ETF report for ITA ...,0.212405,Somewhat-Bullish,,0.070997,Neutral,20230118T112010
Wall Street Is Wrong About Boeing Stock; It Could Soar in 2023,https://www.fool.com/investing/2023/01/18/wall-street-wrong-about-boeing-stock-could-soar/,There's still plenty of upside potential for the stock if management executes on its plans in the coming years.,0.074377,Neutral,,0.116464,Neutral,20230118T102000
"StockNews.com Upgrades Boeing  ( NYSE:BA )  to ""Hold""",https://www.etfdailynews.com/2023/01/18/stocknews-com-upgrades-boeing-nyseba-to-hold/,"Boeing ( NYSE:BA - Get Rating ) was upgraded by investment analysts at StockNews.com from a ""sell"" rating to a ""hold"" rating in a research report issued to clients and investors on Wednesday. BA has been the topic of several other reports.",0.315273,Somewhat-Bullish,,0.51296,Bullish,20230118T080848
AP Top News at 2:52 a.m. EST,https://apnews.com/article/187addeb97d048363d5440feab05b805,AP Top News at 12:14 a.m. EST The Associated Press - en ...,-0.131825,Neutral,,-0.030361,Neutral,20230118T050609
Qantas plane lands safely after mayday call made over ocean,https://apnews.com/article/new-south-wales-pacific-ocean-zealand-sydney-business-46609f58dfd313f1d3ad4bdaeeba8345,"SYDNEY ( AP ) - A Qantas flight traveling from New Zealand to Sydney landed safely after it issued a mayday call over the Pacific Ocean on Wednesday. Qantas Flight 144 landed at Sydney Airport from Auckland, New Zealand, after a 3.5-hour flight between the neighboring nations' most populous ...",-0.087163,Neutral,,-0.155051,Somewhat-Bearish,20230118T041912
FAA investigating runway incursion that led to near-miss between airliners in New York,https://www.foxbusiness.com/economy/faa-investigating-runway-incursion-near-miss-airliners-new-york,The Federal Aviation Administration ( FAA ) and National Transportation Safety Board ( NTSB ) are investigating the near collision between two airliners at New York's John F. Kennedy International Airport on Friday.,-0.175382,Somewhat-Bearish,,-0.212992,Somewhat-Bearish,20230118T015658
United Airlines Sees 2023 Profit Jump Amid Tight Capacity,https://www.barrons.com/news/united-airlines-sees-2023-profit-jump-amid-tight-capacity-01673994852,"Eyeing another year of strong travel demand and limited airline industry capacity, United Airlines projected a big jump in 2023 profits Tuesday after releasing fourth-quarter earnings that topped expectations.",0.261202,Somewhat-Bullish,,0.15391,Somewhat-Bullish,20230117T223535
"United Airlines Rises 3% On Earnings Beat, Strong Demand; Carrier Makes Huge Boeing Dreamliner Purchase",https://www.investors.com/research/united-airlines-soars-on-earnings-beat-strong-demand-carrier-makes-huge-boeing-dreamliner-purchase/,"United Airlines Rises 3% On Earnings Beat, Strong Demand. Carrier ... Investor's Business Daily ...",0.260392,Somewhat-Bullish,,0.171079,Somewhat-Bullish,20230117T215100
"Home and Away: Bank of Japan, China Data, Davos Distract From Bank Earnings as Yields Rise, Stocks Retreat",https://www.benzinga.com/markets/23/01/30448629/home-and-away-bank-of-japan-china-data-davos-distract-from-bank-earnings-as-yields-rise-stocks-retre,"( Tuesday Market Open ) Following Friday's mixed earnings performance from four of the largest U.S. banks, Tuesday kicked off with more mixed results from two closely followed names in investment banking. That, along with overnight weakness in Europe and Asia, helped set a negative tone in the ...",0.01922,Neutral,,0.038386,Neutral,20230117T191951
Here's Why Airline Stocks Are Soaring Right Now,https://www.forbes.com/sites/greatspeculations/2023/01/17/heres-why-airline-stocks-are-soaring-right-now/,"Shares of global airline stocks advanced more than 12% last week, indicating that investors were unfazed by the service outage that temporarily grounded planes in the U.S.",0.248752,Somewhat-Bullish,,0.085315,Neutral,20230117T184825
"Recession or not, Wall Street still expects inflation to produce record profit margins, with more on the way",https://www.marketwatch.com/story/recession-or-not-wall-street-still-expects-inflation-to-produce-record-profit-margins-with-more-on-the-way-11673978468,Analysts expect net profit margins for the companies that make up the S&P 500 index to keep rising over the next two years ...,-0.016912,Neutral,,0.064889,Neutral,20230117T181000
"As Boeing Struggles To Fix Its Airliner Business, Elon Musk Is Eating Its Lunch In Space",https://www.forbes.com/sites/jeremybogaisky/2023/01/17/boeing-spacex-nasa-artemis/,Chronic delays and billions in overruns have set back the company's space programs while nimbler rivals pose a longer-term threat.,-0.014384,Neutral,,-0.006326,Neutral,20230117T180000
4 Jet Airways aircraft attached over non-payment of gratuity to employees,https://www.business-standard.com/article/current-affairs/4-jet-airways-aircraft-attached-over-non-payment-of-gratuity-to-employees-123011701434_1.html,4 Jet Airways aircraft attached over non-payment of gratuity to ... Business Standard ...,0.15278,Somewhat-Bullish,,0.0,Neutral,20230117T175800
"City officials seize four aircraft of India's Jet Airways, CNBC-TV18 reports",https://www.reuters.com/business/aerospace-defense/city-officials-seize-four-aircraft-indias-jet-airways-cnbc-tv18-reports-2023-01-17/,"City officials seize four aircraft of India's Jet Airways, CNBC-TV18 ... ...",0.160819,Somewhat-Bullish,,0.132799,Neutral,20230117T175300
"Boeing, Airbus hit back over criticism of delivery delays",https://www.reuters.com/business/aerospace-defense/boeing-airbus-hit-back-over-criticism-delivery-delays-2023-01-17/,"[1/3] A woman walks past a Boeing logo at the China International Aviation and Aerospace Exhibition, or Airshow China, in Zhuhai, Guangdong province, China September 28, 2021. REUTERS/Aly Song",-0.068863,Neutral,,-0.098438,Neutral,20230117T171100
Saab not to pursue partnership with Adani Group; deal for 114 IAF fighters on | The Financial Express,https://www.financialexpress.com/defence/saab-not-to-pursue-partnership-with-adani-group-deal-for-114-iaf-fighters-on/2951381/,Saab not to pursue partnership with Adani Group. deal for 114 IAF fighters on The Financial Express ...,0.147963,Neutral,,0.05902,Neutral,20230117T142244
Boeing  ( BA )  Gains on 53.5% Surge in Commercial Shipments,https://www.zacks.com/stock/news/2040012/boeing-ba-gains-on-535-surge-in-commercial-shipments,Boeing's (BA) total deliveries in the fourth quarter of 2022 were 200 units compared with the 146 units delivered in the year-ago period.,0.23066,Somewhat-Bullish,,0.502987,Bullish,20230117T133900
"The rich should pay higher fares to clean up aviation, says Heathrow boss | Business",https://www.cnn.com/2023/01/17/business/air-fares-davos-sustainable-fuel/index.html,"The rich should pay higher fares to clean up aviation, says Heathrow boss ...",0.215614,Somewhat-Bullish,,0.0,Neutral,20230117T124100
Lessor AerCap calls Airbus narrowbody targets 'very ambitious',https://www.reuters.com/business/aerospace-defense/lessor-aercap-calls-airbus-narrowbody-targets-very-ambitious-2023-01-17/,"DUBLIN, Jan 17 ( Reuters ) - The world's largest aircraft lessor AerCap ( AER.N ) on Tuesday warned that Airbus' ( AIR.PA ) production target of 75 narrowbody jets per month was ""very ambitious"" and would remain so at any time in the future.",-0.108278,Neutral,,-0.259594,Somewhat-Bearish,20230117T112451
2 Dow Stocks to Buy Hand Over Fist in 2023 and 1 to Avoid Like the Plague,https://www.fool.com/investing/2023/01/17/2-dow-stocks-to-buy-and-1-to-avoid-like-the-plague/,"Among the Dow Jones Industrial Average's 30 components, there are two jaw-dropping deals and one overachiever worth avoiding.",0.140274,Neutral,,-0.012532,Neutral,20230117T100600
Aviation sector needs a digital push to replace existing communication infrastructure | The Financial Express,https://www.financialexpress.com/defence/aviation-sector-needs-a-digital-push-to-replace-existing-communication-infrastructure/2950981/,Aviation sector needs a digital push to replace existing communication infrastructure The Financial Express ...,-0.012077,Neutral,,-0.148081,Neutral,20230117T093727
"Japan's ANA, JAL expand sustainable aviation fuel purchases with Itochu deal",https://www.reuters.com/business/sustainable-business/japans-ana-jal-expand-sustainable-aviation-fuel-purchases-with-itochu-deal-2023-01-17/,"Japan's ANA, JAL expand sustainable aviation fuel purchases with ... ...",0.207102,Somewhat-Bullish,,0.171814,Somewhat-Bullish,20230117T082700
"Ship Management Market 2023 Size, Share  ( New Research )  - Global Market Demand, Key Players, CAGR Status, Market Segment, Market Drivers/Opportunities, Revenue, Price & Gross Margin and SWOT Analysis Research",https://www.benzinga.com/pressreleases/23/01/g30433489/ship-management-market-2023-size-share-new-research-global-market-demand-key-players-cagr-status-m,"Pune, Jan. 17, 2023 ( GLOBE NEWSWIRE ) -- Global Ship Management Market 2023-2030 [New Research] research report studies the Ship Management market, covering market size for segment by type ( Planning, Training, etc. ) , by application ( Cargo Ship, Passenger Ship, etc. ) , by sales channel ( ...",0.24562,Somewhat-Bullish,,0.021997,Neutral,20230117T082002
