future,influential,trustworthy,not clickbait,finbert_Score,bart_Score,vader_Score,future_finbert,future_bart,future_vader,influential_finbert,influential_bart,influential_vader,trustworthy_finbert,trustworthy_bart,trustworthy_vader,clickbait_finbert,clickbait_bart,clickbait_vader,Date,^GSPC_Close,^GSPC_Volume,EURUSD=X_Close,BTC-USD_Open,BTC-USD_High,BTC-USD_Low,BTC-USD_Close,BTC-USD_Volume,mean_future,mean_influential,mean_trustworthy,mean_clickbait,norm_rsi_14,norm_rsi_gspc_14,norm_slowk_14,vwap_14,norm_roc_14,log_return_1,log_return_5,log_return_10,log_return_20,log_return_gspc_1,log_return_gspc_5,log_return_gspc_10,log_return_gspc_20,daily_variation,high_close_pressure,low_open_pressure,low_norm,close_norm,high_norm,open_norm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-18,3319.469970703125,7076400000.0,1.1848200559616089,10951.8203125,11034.908203125,10829.6572265625,10944.5859375,26341903912,0.0,0.0,0.0,0.0,0.43412349431226294,0.3150674832861229,0.4780519679847716,10671.28620173177,0.0,-0.000402336913788659,0.05095111225559101,0.04034518133112641,,-0.011245576947828795,-0.006456052413009061,-0.031868436604604256,,0.01874126589971844,0.008247237723751688,-0.011154591880773244,1.0148408562788833,1.025610758684729,1.0340748054657387,1.0262886877425053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-21,3281.06005859375,4836070000.0,1.1845533847808838,10934.92578125,10988.3046875,10380.2607421875,10462.259765625,28884999244,0.0,0.0,0.0,0.0,0.3338769381445444,0.2814857494345583,0.26644465527845185,10597.77936847534,-0.12599485877121205,-0.045070424975305556,-0.02067681055060966,0.008899547561878052,,-0.011638564027299125,-0.030755951465332387,-0.04350700063190338,,0.05560567647885699,0.048106858006938064,-0.05072417043868539,0.9794750750393162,0.9872124528980606,1.036849731009341,1.031812929959417
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-22,3315.570068359375,3974510000.0,1.176800012588501,10459.6240234375,10568.0771484375,10382.7265625,10538.4599609375,23621787804,0.0,0.0,0.0,0.0,0.35905804479951103,0.3486587245632147,0.4074384934165661,10535.290624050616,-0.07671032037981614,0.007256944592073822,-0.02423237670135947,0.03938039774406299,,0.010463016398377434,-0.025498720997454427,-0.0048951551470590715,,0.01772057824661517,0.002831572858989483,-0.007351837959489872,0.9855187609915256,1.0003008305133652,1.0031120664400122,0.9928177965550965
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-23,3236.919921875,4378650000.0,1.1708368062973022,10535.4921875,10537.828125,10197.865234375,10246.1865234375,23788661867,0.0,0.0,0.0,0.0,0.310563904236291,0.2835879339561261,0.27854407205054627,10518.418320621464,8.68348129248329e-05,-0.028125828810468434,-0.06870573793807111,0.0003747332238361878,,-0.0240073389143749,-0.044876413019677486,-0.04884725472361495,,0.03226834442802343,0.027681820305322114,-0.03204662365234182,0.9695245923412252,0.9741185614713335,1.0018453158818073,1.0016232352011578
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-24,3246.590087890625,4601920000.0,1.1658544540405271,10248.7861328125,10771.056640625,10231.490234375,10760.06640625,47144380902,0.0,0.0,0.0,0.0,0.45096785544440776,0.30086483208345216,0.7126996018276656,10528.830950338883,0.02361656532823887,0.0489361364351204,-0.017405509672368424,0.0375865747454327,,0.002983005554629159,-0.033445457936496226,-0.028123003243589295,,0.052646859760545194,0.0010723449814035713,-0.001687604581983175,0.9717593798051898,1.0219621206762441,1.0230059435305419,0.9734020976452881
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-25,3298.4599609375,3803330000.0,1.1673243045806885,10761.109375,10777.6962890625,10578.9140625,10692.716796875,39348590957,0.0,0.0,0.0,0.0,0.43836752784093735,0.38634979069366,0.6472706458087787,10562.350348377062,0.031163637798533927,-0.006278889783731145,-0.02328206254231091,0.027669049713280103,,0.01585043922418805,-0.00634944176447938,-0.012805494177488441,,0.018472280100071,0.007896908137085077,-0.01693090425446958,1.0015681845021818,1.0123425605284877,1.0203880702289454,1.0188176892516616
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-28,3351.60009765625,3950910000.0,1.1635348796844482,10776.61328125,10945.34765625,10703.8935546875,10709.65234375,47762394731,0.0,0.0,0.0,0.0,0.442585110882017,0.4592926814800461,0.6394113965488942,10610.630757163057,0.05706309972372141,0.0015825865163279218,0.023370948949322568,0.0026941383987129086,,0.015982191853854744,0.02127131411667449,-0.009484637348657898,,0.022405378690038072,0.02187100031789034,-0.006747920210612318,1.008789562058927,1.0093322997334626,1.0315454289897876,1.015643040257045
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-29,3335.469970703125,3661590000.0,1.167883276939392,10709.650390625,10860.0009765625,10649.4951171875,10844.640625,46582396602,0.0,0.0,0.0,0.0,0.47634041430950086,0.4421137591369042,0.733673687532449,10645.124037721986,0.058804191086256855,0.012525583307516186,0.02863958766476493,0.004407210963405461,-0.09877248867426225,-0.004824282704444016,0.005984015013853039,-0.019514705983601388,-0.05573479397226322,0.019655717198693277,0.0014342533138099565,-0.005616922237737905,1.0004106179928036,1.0187425328789979,1.0201854800450496,1.0060615876972743
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-30,3363.0,4738640000.0,1.1742050647735596,10843.87109375,10847.2568359375,10669.3212890625,10784.4912109375,44171073700,0.0,0.0,0.0,0.0,0.4628892293756453,0.47800019312442693,0.6709714855799086,10685.223977165957,0.040658776496548116,-0.005561903231040333,0.05120351324419303,-0.017502224693878077,-0.05673456354248785,0.008219842568379931,0.03821119649660787,-0.006665216523069617,-0.06276400154775352,0.016408858546608448,0.005788119801255822,-0.016096632206196546,0.9985117122357527,1.0092901406637498,1.0151641986277313,1.0148473365577613
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-01,3380.800048828125,4076340000.0,1.1726078987121582,10795.2548828125,10933.6240234375,10472.3564453125,10619.4521484375,40023134100,0.0,0.0,0.0,0.0,0.42723962845136315,0.5003783891144924,0.4672571984591623,10716.645518971814,0.021011334921422275,-0.01542167540122108,-0.01315429859214845,-0.030559808264516874,0.035868668885973065,0.005278949564294422,0.04050714050627313,0.007061682569776906,-0.021727457841272724,0.042728734349700266,0.02910277509984539,-0.029911145313863578,0.9772047070861076,0.9909306162677256,1.020246867742482,1.0073352583792683
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-02,3348.419921875,3975180000.0,1.1744946241378784,10619.8212890625,10657.837890625,10416.689453125,10575.974609375,48661453918,0.0,0.0,0.0,0.0,0.4181042803663646,0.4616104759545073,0.4190697608974005,10710.199433511847,-0.009817889038653297,-0.0041025453782754795,-0.010977954186692784,-0.034260016729003695,0.006085164602122717,-0.00962381286637104,0.01503288841571404,0.00868344665123466,-0.023184989953369595,0.02270739129559196,0.007708536614859246,-0.019127613394653662,0.9725952833830093,0.987467570051323,0.9951110580888896,0.9915614881860596
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-05,3408.60009765625,3692720000.0,1.1720443964004517,10676.529296875,10793.5078125,10634.6005859375,10793.33984375,47537578009,0.0,0.0,0.0,0.0,0.47817815457251256,0.5338909515275087,0.6599820545873908,10707.583871729785,-0.0003344766561885688,0.020344380441150278,0.007783839738129572,0.03115478868745214,0.04005433624933019,0.01781310900290123,0.016863805564760526,0.038135119681435015,-0.005371880950468366,0.014883790616208195,1.573252368156421e-05,-0.003927185489929996,0.9931839631922029,1.0080089003315331,1.0080245872271028,0.9970997588973574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-06,3360.969970703125,4453390000.0,1.1792453527450562,10796.306640625,10797.578125,10528.890625,10604.40625,42623695307,0.0,0.0,0.0,0.0,0.43604043509401186,0.4790711578932206,0.4842335452277235,10690.202868601935,-0.033758744536430456,-0.01765966406225239,-0.022401407631639003,0.0062381800331259285,0.04561857777718892,-0.014072064387523397,0.007616023881681144,0.013600038895534183,0.008704883748475112,0.024886983015929384,0.017892403525583564,-0.02476921270638523,0.984910272930767,0.9919742759181935,1.0100442674211016,1.0099253282025826
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-07,3419.43994140625,3814750000.0,1.1737639904022217,10603.35546875,10680.5078125,10562.5068359375,10668.96875,37799458436,0.0,0.0,0.0,0.0,0.4537547675970832,0.541332518498897,0.5628187957047456,10670.399069637488,-0.025575096733199746,0.006069812450622436,-0.010769691949976234,0.0404338212942168,0.040808554518052986,0.01724716377024116,0.01664334508354237,0.05485454158015024,0.006007286856535288,0.011128644787045963,0.001088246313537983,-0.0038524251057024624,0.9898886411842839,0.9998659544382404,1.0009473631488888,0.9937168609674347
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-08,3446.830078125,3867640000.0,1.176747441291809,10669.37109375,10945.7373046875,10562.6064453125,10915.685546875,63314794397,0.0,0.0,0.0,0.0,0.516282373585801,0.5674154961225202,0.9081281427212414,10673.334479069408,-0.002640610690074359,0.0228613846473138,0.027513368098558644,0.014359069506410194,0.05194564425184289,0.00797821289486933,0.01934260841411728,0.05984974892039041,0.031726745676801116,0.03590941359228135,0.0028166381643716554,-0.010006648704912097,0.9896257318672016,1.0227062187810985,1.0255218110284352,0.9996286647507224
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-09,3477.139892578125,3944090000.0,1.1767003536224363,10927.9130859375,11102.671875,10846.8505859375,11064.4580078125,22799117613,0.0,0.0,0.0,0.0,0.5497515395775033,0.5948708160274773,0.9577657087473368,10689.634469260225,0.057559098672553904,0.01353719392318986,0.045153107400023984,0.0341751532133312,0.0618442029266113,0.008755095180752903,0.03772151646124122,0.05275440487695526,0.03994891069946682,0.023409894190291616,0.00349690438485233,-0.00741793051999239,1.0147073426251736,1.0350642053879522,1.038639057951657,1.0222906234410993
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-12,3534.219970703125,3435760000.0,1.181683897972107,11392.6357421875,11698.4677734375,11240.6865234375,11555.36328125,26163972642,0.0,0.0,0.0,0.0,0.6386083836871449,0.6410715993188549,0.9046353125079314,10734.151845455124,0.09649449009455044,0.04341169281535784,0.06822041977423154,0.07600425951236112,0.07869839791107403,0.016282530158324704,0.0361909376166647,0.053054743181425223,0.043570105832767325,0.04018220720467812,0.012561139970233308,-0.013337494692937863,1.0471890732752065,1.0765045480647435,1.0898362480674866,1.0613447532895839
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-13,3511.929931640625,3611100000.0,1.1816140413284302,11548.7197265625,11548.984375,11321.224609375,11425.8994140625,24241420251,0.0,0.0,0.0,0.0,0.6047142592888965,0.6117336899551528,0.8141973192383095,10780.152446600374,0.1151367767829018,-0.011267025530866448,0.07461305830561749,0.05221165067397848,0.056618861637383944,-0.006326891629163001,0.043936110375025095,0.05155213425670624,0.03203742827310485,0.0197216462965279,0.01065788796089664,-0.01969873047176411,1.0501915131028836,1.0599014689876458,1.0713192074238325,1.0712946578231832
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-14,3488.669921875,3858510000.0,1.1742188930511477,11429.0478515625,11539.9775390625,11307.8310546875,11429.5068359375,24103426719,0.0,0.0,0.0,0.0,0.6053428136744894,0.581811808153456,0.7901657929161832,10824.542459465116,0.062215269349885666,0.00031567340046478876,0.06885891925545984,0.058089227305483604,0.04058700261160553,-0.006645172084059681,0.020043774520724256,0.03668711960426663,0.03002190308119701,0.020311970637454504,0.009665783585803887,-0.010606027592965942,1.044647484827388,1.0558882168680854,1.066093794012679,1.0558458146717136
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-15,3483.340087890625,3724550000.0,1.1743981838226318,11426.6025390625,11569.9140625,11303.603515625,11495.349609375,24487233058,0.0,0.0,0.0,0.0,0.6173041934915521,0.5748729683024241,0.8415340930302367,10863.476486794605,0.07506350609927062,0.005744241377636072,0.05174177598578211,0.07925514408434076,0.04869533581982388,-0.0015289235142130764,0.01053663811164185,0.02987924652575913,0.036940929095536035,0.02330618799110252,0.006525513849816436,-0.010764268995707232,1.0405143813184852,1.058164909119883,1.0650286836413854,1.0518366337840763
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-16,3483.81005859375,4688030000.0,1.1707134246826172,11502.828125,11540.0615234375,11223.0126953125,11322.123046875,25635480772,0.0,0.0,0.0,0.0,0.5684869948109766,0.5753538887822165,0.7063886004322913,10895.242288198144,0.05718866341001528,-0.015183968290795491,0.02302061377179676,0.06817372117182074,0.03391370444281705,0.0001349104566301662,0.0019164533875191125,0.039637969848760335,0.048321416499994996,0.027562684991870205,0.01894651247451374,-0.024325794200067648,1.0300838107537453,1.0391804741358766,1.0591835608775615,1.05576616111236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-19,3426.919921875,4091080000.0,1.171550154685974,11495.0380859375,11799.0927734375,11408.2900390625,11742.037109375,23860769928,0.0,0.0,0.0,0.0,0.6423268141009385,0.5014105741435145,0.9587271939931378,10941.976612705226,0.0827502280072098,0.036416714532876426,0.01602563548931535,0.08424605526354689,0.11540084395099903,-0.01646466351494169,-0.030830740285747282,0.005360197330917416,0.04349531701235243,0.03399751540215339,0.004963503699243874,-0.0075465645460647554,1.0426169277144877,1.0731184615895437,1.0783328452500107,1.0505449328588483
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-20,3443.1201171875,3917850000.0,1.176885962486267,11745.974609375,11999.91796875,11681.48046875,11916.3349609375,30915821592,0.0,0.0,0.0,0.0,0.6677417385222685,0.520316024559351,0.9472072369922516,11017.245247658442,0.10495105683354795,0.01473482660524894,0.04202748762543074,0.11664054593104822,0.12287872596417415,0.004716195320000338,-0.019787653336583944,0.02414845703844115,0.037748495933975335,0.02711035146848014,0.0071158852791822465,-0.005490744086363363,1.0602904996811913,1.0816074883574136,1.0891940497830355,1.0661444258828165
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-21,3435.56005859375,4103960000.0,1.1829839944839478,11913.0771484375,13184.56640625,11900.9287109375,12823.689453125,43414712626,0.0,0.0,0.0,0.0,0.7623937648080599,0.5105862522679749,0.8696195823598439,11190.214715944809,0.2075660094209118,0.07338405430586903,0.11509586853083498,0.18395478778629482,0.22438860908051161,-0.002198114011569885,-0.015340595264094148,0.004703179256630108,0.05955772083678035,0.1077503049227596,0.030292505339171084,-0.0010197564700228077,1.0635120963300198,1.145973493685753,1.1782228260073921,1.0645977267498445
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-22,3453.489990234375,4172060000.0,1.1853959560394287,12801.6357421875,13161.59375,12717.09375,12965.8916015625,34729759598,0.0,0.0,0.0,0.0,0.7732938831501803,0.5328956351123868,0.9176575671505458,11385.707667430775,0.22597605236958251,0.011027987566796682,0.12037961471999559,0.1721213907057777,0.1864804602121879,0.005205354003491536,-0.008606317746389536,0.0019303203652523138,0.061780069285642725,0.03472212527772216,0.015287276749530376,-0.006603999199015934,1.1169348556504486,1.138786624449519,1.1559750289083226,1.1243601290420477
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-23,3465.389892578125,3651600000.0,1.1815024614334106,12971.548828125,13015.9619140625,12752.6474609375,12931.5390625,28974975003,0.0,0.0,0.0,0.0,0.7641737150547621,0.5476340489700842,0.9047220502079126,11550.254709656792,0.1981035758813939,-0.0026529704553777123,0.13291061255541337,0.15593122632721013,0.19010637954054133,0.003439838320389299,-0.005301389882630403,-0.0033849364951112904,0.04936946838184397,0.02029938418410605,0.0065083092760252195,-0.016875499609798065,1.1041009727928706,1.1195890815886822,1.1268982581986073,1.123053054170304
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-26,3400.969970703125,4002210000.0,1.184848070144653,13031.201171875,13225.2978515625,12822.3828125,13075.248046875,29461458313,0.0,0.0,0.0,0.0,0.7760717935847876,0.4625485375168612,0.9436494250555068,11737.938928829635,0.23300142776734906,0.011051764795366736,0.10754566281790368,0.12357129830721902,0.19957555781958014,-0.018764472985321135,-0.0076011993530098465,-0.03843193963875713,0.014622803542668095,0.030919255542774065,0.011514656454797868,-0.01602449049943982,1.0923879303040889,1.1139304886619226,1.1267138065508036,1.110177966582274
