future,influential,trustworthy,not clickbait,finbert_Score,bart_Score,vader_Score,future_finbert,future_bart,future_vader,influential_finbert,influential_bart,influential_vader,trustworthy_finbert,trustworthy_bart,trustworthy_vader,clickbait_finbert,clickbait_bart,clickbait_vader,Date,^GSPC_Close,^GSPC_Volume,EURUSD=X_Close,NFLX_Open,NFLX_High,NFLX_Low,NFLX_Close,NFLX_Volume,mean_future,mean_influential,mean_trustworthy,mean_clickbait,norm_rsi_14,norm_rsi_gspc_14,norm_slowk_14,vwap_14,norm_roc_14,log_return_1,log_return_5,log_return_10,log_return_20,log_return_gspc_1,log_return_gspc_5,log_return_gspc_10,log_return_gspc_20,daily_variation,high_close_pressure,low_open_pressure,low_norm,close_norm,high_norm,open_norm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-15,3401.199951171875,4057190000.0,1.187000036239624,484.0,497.4700012207031,481.6300048828125,495.989990234375,5337000.0,0.0,0.0,0.0,0.0,0.2755671182977963,0.40581247656752206,0.2867928300551786,512.2082545731448,0.0,0.04059180144159047,-0.021994683334258802,-0.1152012464636325,,0.005205785930499474,0.020603565850395356,-0.03622008798866183,,0.032727265160931045,0.0030578739386944733,-0.004896684126420455,0.9403011384191473,0.9683365814705865,0.9712260526439114,0.9449281531070746
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-16,3385.489990234375,4718900000.0,1.1844412088394165,499.989990234375,504.6600036621094,483.30999755859375,483.8599853515625,4394900.0,0.0,0.0,0.0,0.0,0.2350822963118736,0.3863700823080209,0.14589375816643557,511.0486602422882,0.0,-0.024760167140689404,-0.03319245271991811,-0.1332730989115971,,-0.00462964689215184,-0.003970841703937467,-0.056098785024683906,,0.042700867058373726,0.04160086945099975,-0.03336065321620208,0.9457220714157757,0.9467982659854044,0.987498927054911,0.9783608277093021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-17,3357.010009765625,4379840000.0,1.1803449392318726,475.1600036621094,478.3999938964844,463.2699890136719,470.2000122070313,5379300.0,0.0,0.0,0.0,0.0,0.19953146339156588,0.3533221369223435,0.07362963563409455,508.5559223821879,0.0,-0.02863741633418826,-0.022022829833622914,-0.1116676525154805,,-0.008447949528552101,0.0053224546929069305,-0.02878914041104963,,0.03184191591506844,0.01725730622580799,-0.025023180732384617,0.9109519103496294,0.924578775927947,0.9407028270471288,0.9343318654836529
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-18,3319.469970703125,7076400000.0,1.1848200559616089,472.510009765625,479.3999938964844,458.6000061035156,469.9599914550781,6717700.0,0.0,0.0,0.0,0.0,0.19896210744854842,0.3150674832861229,0.1149912376654657,505.75059116631036,0.0,-0.0005105955501889525,-0.025358783728069767,-0.09355606984005682,,-0.011245576947828795,-0.006456052413009061,-0.031868436604604256,,0.04402020563180447,0.019978417909260148,-0.029438537543382482,0.9067710727652124,0.929232708104808,0.9478980396067181,0.9342747552226695
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-21,3281.06005859375,4836070000.0,1.1845533847808838,467.6900024414063,487.7799987792969,466.3200073242188,487.3500061035156,5457500.0,0.0,0.0,0.0,0.0,0.34483071541801763,0.2814857494345583,0.2936670254586443,499.6289987435582,-0.12433740581662694,0.036334996789964435,0.02301861920648829,-0.057221073050092386,,-0.011638564027299125,-0.030755951465332387,-0.04350700063190338,,0.04588507631776167,0.0009193967660985459,-0.0029292803139599663,0.933332549745705,0.9754237791022515,0.9762844030389377,0.9360745745693895
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-22,3315.570068359375,3974510000.0,1.176800012588501,489.010009765625,491.8200073242188,479.260009765625,491.1700134277344,3482300.0,0.0,0.0,0.0,0.0,0.3718886325465055,0.3486587245632147,0.34140471077555284,495.8250420809624,-0.11155128144123512,0.007807764080374646,-0.009765418154727534,-0.031760101488986336,,0.010463016398377434,-0.025498720997454427,-0.0048951551470590715,,0.025684540822822056,0.0013292036635322944,-0.019938242173555967,0.9665909728040066,0.9906115499255724,0.9919224839069551,0.986255167172003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-23,3236.919921875,4378650000.0,1.1708368062973022,491.0400085449219,491.0400085449219,469.0,470.6099853515625,3726400.0,0.0,0.0,0.0,0.0,0.3000605963618737,0.2835879339561261,0.17466525411128622,490.7810878038081,-0.10487877251248216,-0.0427606329777106,-0.02776588399174873,-0.06095833671166684,,-0.0240073389143749,-0.044876413019677486,-0.04884725472361495,,0.044884343763010474,0.041605618356636155,-0.044884343763010474,0.9556195453633389,0.9589000005226178,1.000527568701297,1.000527568701297
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-24,3246.590087890625,4601920000.0,1.1658544540405271,470.5299987792969,477.0,467.8200073242188,473.0799865722656,3727200.0,0.0,0.0,0.0,0.0,0.31712459118185976,0.30086483208345216,0.21058733040791755,487.88092425217945,-0.08326712961369553,0.005234784589503327,0.006106316931942857,-0.015916512901680058,,0.002983005554629159,-0.033445457936496226,-0.028123003243589295,,0.019509898836624632,0.008331059524162382,-0.005759444588248656,0.9588815304498534,0.9696628071642673,0.9776975821121564,0.9644361469973889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-25,3298.4599609375,3803330000.0,1.1673243045806885,474.3900146484375,484.8699951171875,468.0299987792969,482.8800048828125,3769400.0,0.0,0.0,0.0,0.0,0.38154759260982096,0.38634979069366,0.38296531729860683,484.9204469657904,-0.06427668577615302,0.020503706692067247,0.027120619174199057,0.0017618354461292896,,0.01585043922418805,-0.00634944176447938,-0.012805494177488441,,0.03549820994940305,0.004194840053388873,-0.01340672373522433,0.9651686203537524,0.9957922127315002,0.9998959585042896,0.9782842064440813
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-28,3351.60009765625,3950910000.0,1.1635348796844482,489.1099853515625,492.0,477.8800048828125,490.6499938964844,4773500.0,0.0,0.0,0.0,0.0,0.42765154879602174,0.4592926814800461,0.5219868237609688,483.26678194088845,-0.03228668587412652,0.015962844521510533,0.006748466905745154,0.029767086112233443,,0.015982191853854744,0.02127131411667449,-0.009484637348657898,,0.028868752509802736,0.0027601278729676056,-0.022960031087237185,0.98885340921542,1.015277714569877,1.018071215290315,1.0120910512144177
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-29,3335.469970703125,3661590000.0,1.167883276939392,489.5,496.2900085449219,486.5299987792969,493.4800109863281,3541500.0,0.0,0.0,0.0,0.0,0.4439118609358671,0.4421137591369042,0.7313902935037045,481.6358970489712,-0.013414885188282447,0.005751323253379681,0.004692026078750189,-0.005073392075977345,-0.12027463853960985,-0.004824282704444016,0.005984015013853039,-0.019514705983601388,-0.05573479397226322,0.019938732922625126,0.00574054659569714,-0.0060674182241126145,1.0101614139650146,1.0245914268640004,1.0304257045326934,1.016327900389512
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-30,3363.0,4738640000.0,1.1742050647735596,492.5700073242188,504.6300048828125,489.2699890136719,500.0299987792969,4634100.0,0.0,0.0,0.0,0.0,0.4806853673044311,0.47800019312442693,0.8994788291744352,482.11510203789186,0.04027708159596511,0.013185740714774852,0.06063839977123564,0.03287251577948691,-0.1004005831321102,0.008219842568379931,0.03821119649660787,-0.006665216523069617,-0.06276400154775352,0.031183416855972666,0.00933878643668171,-0.006699592467015146,1.0148406198966522,1.037158961969204,1.0467002646250876,1.0216854963516684
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-01,3380.800048828125,4076340000.0,1.1726078987121582,506.0299987792969,529.5499877929688,503.6000061035156,527.510009765625,8153700.0,0.0,0.0,0.0,0.0,0.600152171569457,0.5003783891144924,0.9712476595656825,486.3767491070993,0.09435099703649709,0.053499746848182816,0.10890336202991513,0.11500967896185799,0.0033420264463774885,0.005278949564294422,0.04050714050627313,0.007061682569776906,-0.021727457841272724,0.051281508511457075,0.0040313381267213745,-0.004802072370498103,1.0354113493871473,1.0845707792036503,1.0887650134697595,1.0404074613111698
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-02,3348.419921875,3975180000.0,1.1744946241378784,516.4299926757812,526.3699951171875,502.7000122070313,503.05999755859375,6071200.0,0.0,0.0,0.0,0.0,0.4917561488618474,0.4616104759545073,0.6266385190862875,489.3134962520106,0.05627175753462368,-0.04745839860212975,0.040941256735718135,0.06806187590991719,-0.02549419393013963,-0.00962381286637104,0.01503288841571404,0.00868344665123466,-0.023184989953369595,0.04583386566592462,0.04513680051349757,-0.026586334379246117,1.0273577492907047,1.0280934440024179,1.075731609998535,1.0554174299942154
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-05,3408.60009765625,3692720000.0,1.1720443964004517,506.7999877929688,520.989990234375,501.7000122070313,520.6500244140625,4088100.0,0.0,0.0,0.0,0.0,0.5541463514623343,0.5338909515275087,0.8745600327585532,490.639058949016,0.04971881422049395,0.03436863544035251,0.059347047654560114,0.06609551456030527,0.008874441510212883,0.01781310900290123,0.016863805564760526,0.038135119681435015,-0.005371880950468366,0.03806230957374012,0.0006708086592365475,-0.010063093348022878,1.0225439721038694,1.0611670940534823,1.0618599981631567,1.032938528943396
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-06,3360.969970703125,4453390000.0,1.1792453527450562,518.719970703125,521.8200073242188,504.1600036621094,505.8699951171875,4199000.0,0.0,0.0,0.0,0.0,0.4987454667868076,0.4790711578932206,0.6662438507816932,491.8796466286764,0.045488385962796626,-0.02879836823712356,0.024797356164056872,0.02948938224280706,-0.002270719246179276,-0.014072064387523397,0.007616023881681144,0.013600038895534183,0.008704883748475112,0.034045351363995564,0.030748791463361253,-0.028069031198624545,1.024966182515585,1.0284426253137335,1.060869281542248,1.0545668523965386
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-07,3419.43994140625,3814750000.0,1.1737639904022217,518.0,536.489990234375,515.8200073242188,534.6599731445312,7988700.0,0.0,0.0,0.0,0.0,0.5856446830517843,0.541332518498897,0.9765051038299197,497.7207634279487,0.13709051310938272,0.05535127099333703,0.06696288644261905,0.1276012862138547,0.06664294950218785,0.01724716377024116,0.01664334508354237,0.05485454158015024,0.006007286856535288,0.039903441911498555,0.0035328515247948842,-0.0042084800690757726,1.0363642532644515,1.0742167344238793,1.0778935291736902,1.0407442045061215
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-08,3446.830078125,3867640000.0,1.176747441291809,533.47998046875,535.0,524.1500244140625,531.7899780273438,5386500.0,0.0,0.0,0.0,0.0,0.5749440943475274,0.5674154961225202,0.9330196187585079,503.03021978017506,0.13156436227864673,-0.005382347371475582,0.008080792222960653,0.11698415425287578,0.10106764135119573,0.00797821289486933,0.01934260841411728,0.05984974892039041,0.031726745676801116,0.020338111987640118,0.006017136706490312,-0.017488858806828322,1.0419851607386865,1.0571730228449032,1.063554392882789,1.06053266680853
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-09,3477.139892578125,3944090000.0,1.1767003536224363,537.8300170898438,544.280029296875,535.0,539.4400024414062,4781300.0,0.0,0.0,0.0,0.0,0.596126958377856,0.5948708160274773,0.9366985944994934,507.38854253860814,0.10688416063511127,0.014282935699995392,0.06982212652508579,0.11076338326080393,0.11252521870693322,0.008755095180752903,0.03772151646124122,0.05275440487695526,0.03994891069946682,0.017254576728700483,0.008999175764970795,-0.005261917334322007,1.0544187642141936,1.0631694593307834,1.0727085530423852,1.0599963775274237
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-12,3534.219970703125,3435760000.0,1.181683897972107,548.8099975585938,551.8099975585938,538.239990234375,539.8099975585938,5391100.0,0.0,0.0,0.0,0.0,0.5971725822775497,0.6410715993188549,0.8571258317031127,511.13440628088006,0.0990288144657181,0.0006856523172249496,0.03613914340195823,0.09548619105651834,0.1252532771687518,0.016282530158324704,0.0361909376166647,0.053054743181425223,0.043570105832767325,0.024726239289709635,0.021865490886431634,-0.019259866568101726,1.0530302472704212,1.0561018607343677,1.079579051572125,1.0737097538626859
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-13,3511.929931640625,3611100000.0,1.1816140413284302,540.5599975585938,557.6500244140625,537.2000122070312,554.0900268554688,5602500.0,0.0,0.0,0.0,0.0,0.6363089925496198,0.6117336899551528,0.9603696217152757,515.8966963960544,0.1773868895738446,0.026109955624898262,0.09104746726398005,0.11584482342803692,0.11077143135205958,-0.006326891629163001,0.043936110375025095,0.05155213425670624,0.03203742827310485,0.03783116083208614,0.006585758425840354,-0.0062157491614948735,1.0412937628013463,1.0740329037309697,1.0809335053116023,1.047806666208239
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-14,3488.669921875,3858510000.0,1.1742188930511477,562.6099853515625,572.489990234375,541.0,541.4500122070312,9499000.0,0.0,0.0,0.0,0.0,0.5823743997961025,0.581811808153456,0.7028529526475009,522.3276512253195,0.14452106953444693,-0.02307642827480194,0.01261976799584108,0.07958265443846013,0.11245517021794704,-0.006645172084059681,0.020043774520724256,0.03668711960426663,0.03002190308119701,0.055971260827689724,0.055171395523574925,-0.03841024140028176,1.035748344417297,1.0366098959855043,1.0960361544930284,1.0771208149362672
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-15,3483.340087890625,3724550000.0,1.1743981838226318,545.52001953125,551.219970703125,535.0999755859375,541.9400024414062,5113100.0,0.0,0.0,0.0,0.0,0.5838469731286593,0.5748729683024241,0.6770955234857331,525.7267851568804,0.1223078134554913,0.0009045500902891135,0.018906665457605776,0.02698745768056643,0.14199713664242442,-0.0015289235142130764,0.01053663811164185,0.02987924652575913,0.036940929095536035,0.029549777350130906,0.01701123318937546,-0.01910112108125042,1.0178290144114686,1.0308396257186854,1.0484913195713192,1.0376492789281473
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-16,3483.81005859375,4688030000.0,1.1707134246826172,549.5,554.3300170898438,530.030029296875,530.7899780273438,6347400.0,0.0,0.0,0.0,0.0,0.5374095339244278,0.5753538887822165,0.5148904565814985,529.0183148729168,0.08180981275896636,-0.020788877312870824,-0.01616514755526044,0.05365697896982535,0.12171885487974254,0.0001349104566301662,0.0019164533875191125,0.039637969848760335,0.048321416499994996,0.04422199780340082,0.04283901558234759,-0.035432157785486806,1.0019124374251602,1.00334896374023,1.0478465518211926,1.0387164008338794
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-19,3426.919921875,4091080000.0,1.171550154685974,537.0700073242188,541.7999877929688,525.3800048828125,530.719970703125,7567500.0,0.0,0.0,0.0,0.0,0.5371206699124776,0.5014105741435145,0.4980771579121459,530.8822241610518,0.07546396791708876,-0.00013190140027230512,-0.016982701272757694,0.019156442129200535,0.0852519566895058,-0.01646466351494169,-0.030830740285747282,0.005360197330917416,0.04349531701235243,0.03057326360852585,0.020630489393824888,-0.021766254458423374,0.9896357063246289,0.9996943701436167,1.0205653215252595,1.0116556608632836
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-20,3443.1201171875,3917850000.0,1.176885962486267,528.1400146484375,533.780029296875,522.260009765625,525.4199829101562,10047200.0,0.0,0.0,0.0,0.0,0.5145705391856912,0.520316024559351,0.33507526579486646,532.1569087055432,0.05077692177037962,-0.010036609760485149,-0.053129266658141105,0.03791820060583895,0.06740758284864601,0.004716195320000338,-0.019787653336583944,0.02414845703844115,0.037748495933975335,0.021812434603953337,0.01582922360519059,-0.011133420531914427,0.9814022917338571,0.9873403395029215,1.0030500789612598,0.9924516735733514
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-21,3435.56005859375,4103960000.0,1.1829839944839478,501.0299987792969,506.8500061035156,488.25,489.0499877929688,17405700.0,0.0,0.0,0.0,0.0,0.39272303658902635,0.5105862522679749,0.009496532356462258,526.5849601074776,-0.07290861075744165,-0.07173320146032491,-0.10178603984366408,-0.089166271847823,0.038435014366031695,-0.002198114011569885,-0.015340595264094148,0.004703179256630108,0.05955772083678035,0.037123537809776744,0.03552685139395756,-0.025507452269193265,0.9272008070651062,0.9287200069161721,0.9625227541631002,0.9514703926922544
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-22,3453.489990234375,4172060000.0,1.1853959560394287,494.6900024414063,495.1400146484375,482.0,485.2300109863281,6997900.0,0.0,0.0,0.0,0.0,0.382478762109618,0.5328956351123868,0.035694677145639925,524.8179354901403,-0.03544306177950252,-0.007841680802701312,-0.1105322707366545,-0.09162560527904873,0.025358548973827055,0.005205354003491536,-0.008606317746389536,0.0019303203652523138,0.061780069285642725,0.026562118869572007,0.02003275508540961,-0.025652433602414225,0.91841373437409,0.9245682705816065,0.943451016372019,0.9425935529040242
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-23,3465.389892578125,3651600000.0,1.1815024614334106,488.1099853515625,490.05999755859375,481.3500061035156,488.2799987792969,4927900.0,0.0,0.0,0.0,0.0,0.3960255232649057,0.5476340489700842,0.07603679923655815,523.3748819017977,-0.06217233096492164,0.006265981328493986,-0.0834774120952897,-0.09964255965055013,0.011120823610253794,0.003439838320389299,-0.005301389882630403,-0.0033849364951112904,0.04936946838184397,0.017844321395729553,0.0036467165858424843,-0.013849295140270449,0.9197040644259131,0.9329450374175852,0.9363460389574926,0.9326201967849652
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-26,3400.969970703125,4002210000.0,1.184848070144653,487.0299987792969,496.8200073242188,478.8999938964844,488.239990234375,6186100.0,0.0,0.0,0.0,0.0,0.3959028325991045,0.4625485375168612,0.09979695163327254,521.77336818831,-0.034850860997850674,-8.194106704273452e-05,-0.08342745176206012,-0.10041015303481782,-0.004923961978299474,-0.018764472985321135,-0.0076011993530098465,-0.03843193963875713,0.014622803542668095,0.03679447564349129,0.01761701971408118,-0.016693026924809007,0.9178314247032393,0.9357319096787772,0.9521758633432487,0.9334129115680084
